question,query
Who wrote the ruins?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Ruins_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the diviners?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Diviners sep_dot var_uri a dbo_Writer brack_close
Who wrote moral hazard?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Moral_Hazard_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the screwtape letters?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Screwtape_Letters sep_dot var_uri a dbo_Writer brack_close
Who wrote miss lonelyhearts?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Miss_Lonelyhearts sep_dot var_uri a dbo_Writer brack_close
Who wrote the malloreon?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Malloreon sep_dot var_uri a dbo_Writer brack_close
Who wrote shirley valentine?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Shirley_Valentine sep_dot var_uri a dbo_Writer brack_close
Who wrote arohanam?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Arohanam_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote in the miso soup?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_In_the_Miso_Soup sep_dot var_uri a dbo_Writer brack_close
Who wrote the tale of despereaux?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Tale_of_Despereaux sep_dot var_uri a dbo_Writer brack_close
Who wrote fly by night?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Fly_by_Night_(Hardinge_novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote birds of america?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Birds_of_America_(short_story_collection) sep_dot var_uri a dbo_Writer brack_close
Who wrote the ancestor game?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Ancestor_Game sep_dot var_uri a dbo_Writer brack_close
Who wrote god's little acre?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_God's_Little_Acre sep_dot var_uri a dbo_Writer brack_close
Who wrote dermaphoria?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Dermaphoria sep_dot var_uri a dbo_Writer brack_close
Who wrote the sparrow?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Sparrow_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote a vaudeville of devils: seven moral tales?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_Vaudeville_of_Devils:_Seven_Moral_Tales sep_dot var_uri a dbo_Writer brack_close
Who wrote sofia petrovna?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Sofia_Petrovna sep_dot var_uri a dbo_Writer brack_close
Who wrote feelings?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Feelings_(Aliki_book) sep_dot var_uri a dbo_Writer brack_close
Who wrote delhi gadhakal?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Delhi_Gadhakal sep_dot var_uri a dbo_Writer brack_close
Who wrote book of documents?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Book_of_Documents sep_dot var_uri a dbo_Writer brack_close
Who wrote junkie?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Junkie_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote bone dance?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Bone_Dance sep_dot var_uri a dbo_Writer brack_close
Who wrote reservation blues?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Reservation_Blues sep_dot var_uri a dbo_Writer brack_close
Who wrote the mice templar?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Mice_Templar sep_dot var_uri a dbo_Writer brack_close
Who wrote then there were five?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Then_There_Were_Five sep_dot var_uri a dbo_Writer brack_close
Who wrote on our selection?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_On_Our_Selection sep_dot var_uri a dbo_Writer brack_close
Who wrote tyll?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Tyll_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote vasanavikriti?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Vasanavikriti sep_dot var_uri a dbo_Writer brack_close
Who wrote song of kali?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Song_of_Kali sep_dot var_uri a dbo_Writer brack_close
Who wrote shadowmarch?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Shadowmarch sep_dot var_uri a dbo_Writer brack_close
Who wrote the land of decoration?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Land_of_Decoration sep_dot var_uri a dbo_Writer brack_close
Who wrote the book of dave?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Book_of_Dave sep_dot var_uri a dbo_Writer brack_close
Who wrote chicago poems?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Chicago_Poems sep_dot var_uri a dbo_Writer brack_close
Who wrote the hollow man?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Hollow_Man_(Carr_novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the wapshot chronicle?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Wapshot_Chronicle sep_dot var_uri a dbo_Writer brack_close
Who wrote outline?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Outline_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote those days?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Those_Days_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote dry valley?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Dry_Valley_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote islandia?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Islandia_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote tirukkuṟaḷ?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Tirukkuṟaḷ sep_dot var_uri a dbo_Writer brack_close
Who wrote the beatles: the authorised biography?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Beatles:_The_Authorised_Biography sep_dot var_uri a dbo_Writer brack_close
Who wrote the detective?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Detective_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote chinaman: the legend of pradeep mathew?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Chinaman:_The_Legend_of_Pradeep_Mathew sep_dot var_uri a dbo_Writer brack_close
Who wrote 7 stories?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_7_Stories sep_dot var_uri a dbo_Writer brack_close
Who wrote friday the rabbi slept late?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Friday_the_Rabbi_Slept_Late sep_dot var_uri a dbo_Writer brack_close
Who wrote fatal vision controversy?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Fatal_Vision_controversy sep_dot var_uri a dbo_Writer brack_close
Who wrote the king of elfland's daughter?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_King_of_Elfland's_Daughter sep_dot var_uri a dbo_Writer brack_close
Who wrote shaft?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Shaft_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the collector?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Collector sep_dot var_uri a dbo_Writer brack_close
Who wrote de officiis?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_De_Officiis sep_dot var_uri a dbo_Writer brack_close
Who wrote the arsenal stadium mystery?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Arsenal_Stadium_Mystery_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote love marriage?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Love_Marriage_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote sunnyside?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Sunnyside_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote for cause and comrades?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_For_Cause_and_Comrades sep_dot var_uri a dbo_Writer brack_close
Who wrote beyond the rocks?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Beyond_the_Rocks sep_dot var_uri a dbo_Writer brack_close
Who wrote engine summer?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Engine_Summer sep_dot var_uri a dbo_Writer brack_close
Who wrote the five people you meet in heaven?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Five_People_You_Meet_in_Heaven sep_dot var_uri a dbo_Writer brack_close
Who wrote kiss of the fur queen?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Kiss_of_the_Fur_Queen sep_dot var_uri a dbo_Writer brack_close
Who wrote higurashi when they cry?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Higurashi_When_They_Cry sep_dot var_uri a dbo_Writer brack_close
Who wrote palindromes and anagrams?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Palindromes_and_Anagrams sep_dot var_uri a dbo_Writer brack_close
Who wrote a good scent from a strange mountain?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_Good_Scent_from_a_Strange_Mountain sep_dot var_uri a dbo_Writer brack_close
Who wrote garōden?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Garōden sep_dot var_uri a dbo_Writer brack_close
Who wrote insatiability?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Insatiability sep_dot var_uri a dbo_Writer brack_close
Who wrote the sorrow gondola?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Sorrow_Gondola sep_dot var_uri a dbo_Writer brack_close
Who wrote z213: exit?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Z213:_Exit sep_dot var_uri a dbo_Writer brack_close
Who wrote i-juca-pirama?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_I-Juca-Pirama sep_dot var_uri a dbo_Writer brack_close
Who wrote the way things work?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Way_Things_Work sep_dot var_uri a dbo_Writer brack_close
Who wrote paranoid park?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Paranoid_Park_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote yotsuba&!?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Yotsuba&! sep_dot var_uri a dbo_Writer brack_close
Who wrote miracles of the namiya general store?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Miracles_of_the_Namiya_General_Store sep_dot var_uri a dbo_Writer brack_close
Who wrote the world according to novikoff?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_World_According_to_Novikoff sep_dot var_uri a dbo_Writer brack_close
Who wrote lightning?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Lightning_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the pyramid?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Pyramid_(Kadare_novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote planet with?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Planet_With sep_dot var_uri a dbo_Writer brack_close
Who wrote vanity fair?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Vanity_Fair_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote us?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Us_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote goodbye?,"SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Goodbye,_Mr._Chips sep_dot var_uri a dbo_Writer brack_close"
Who wrote witchmark?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Witchmark sep_dot var_uri a dbo_Writer brack_close
Who wrote the glass canoe?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Glass_Canoe sep_dot var_uri a dbo_Writer brack_close
Who wrote little women?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Little_Women sep_dot var_uri a dbo_Writer brack_close
Who wrote magpie murders?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Magpie_Murders sep_dot var_uri a dbo_Writer brack_close
Who wrote goodbye to berlin?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Goodbye_to_Berlin sep_dot var_uri a dbo_Writer brack_close
Who wrote gentlemen?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Gentlemen_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote antonio and david?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Antonio_and_David sep_dot var_uri a dbo_Writer brack_close
Who wrote swapnatirtha?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Swapnatirtha sep_dot var_uri a dbo_Writer brack_close
Who wrote salah asuhan?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Salah_Asuhan sep_dot var_uri a dbo_Writer brack_close
Who wrote a river runs through it?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_River_Runs_Through_It_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the far pavilions?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Far_Pavilions sep_dot var_uri a dbo_Writer brack_close
Who wrote a good house?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_Good_House sep_dot var_uri a dbo_Writer brack_close
Who wrote olio?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Olio_(poetry_collection) sep_dot var_uri a dbo_Writer brack_close
Who wrote goodbye goliath?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Goodbye_Goliath sep_dot var_uri a dbo_Writer brack_close
Who wrote burning buildings?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Burning_Buildings sep_dot var_uri a dbo_Writer brack_close
Who wrote fascinating womanhood?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Fascinating_Womanhood sep_dot var_uri a dbo_Writer brack_close
Who wrote the moviegoer?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Moviegoer sep_dot var_uri a dbo_Writer brack_close
Who wrote the naked communist?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Naked_Communist sep_dot var_uri a dbo_Writer brack_close
Who wrote love and money?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Love_and_Money_(play) sep_dot var_uri a dbo_Writer brack_close
Who wrote the goblin emperor?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Goblin_Emperor sep_dot var_uri a dbo_Writer brack_close
Who wrote phèdre?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Phèdre sep_dot var_uri a dbo_Writer brack_close
Who wrote kino's journey?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Kino's_Journey sep_dot var_uri a dbo_Writer brack_close
Who wrote a single man?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_Single_Man_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote plain kate?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Plain_Kate sep_dot var_uri a dbo_Writer brack_close
Who wrote mein kampf?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Mein_Kampf sep_dot var_uri a dbo_Writer brack_close
Who wrote the third argument?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Third_Argument sep_dot var_uri a dbo_Writer brack_close
Who wrote looking for alibrandi?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Looking_for_Alibrandi_(novel) sep_dot var_uri a dbo_Writer brack_close
Who wrote the everlasting man?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_The_Everlasting_Man sep_dot var_uri a dbo_Writer brack_close
Who wrote beebo brinker?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Beebo_Brinker sep_dot var_uri a dbo_Writer brack_close
Who wrote marius the epicurean?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Marius_the_Epicurean sep_dot var_uri a dbo_Writer brack_close
Who wrote it usually begins with ayn rand?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_It_Usually_Begins_with_Ayn_Rand sep_dot var_uri a dbo_Writer brack_close
Who wrote a political romance?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_A_Political_Romance sep_dot var_uri a dbo_Writer brack_close
Who wrote introducing kafka?,SELECT DISTINCT var_uri where brack_open var_uri dbo_notableWork dbr_Introducing_Kafka sep_dot var_uri a dbo_Writer brack_close
